Verb,Tense,Pronoun,ConjugatedVerb
to end,Past progressive / continuous,we were ,ending
to end,Past progressive / continuous,you were ,ending
to end,Past progressive / continuous,they were ,ending
to end,Present perfect (simple),I have ,ended
to end,Present perfect (simple),you have ,ended
to end,Present perfect (simple),he has ,ended
to end,Present perfect (simple),we have ,ended
to end,Present perfect (simple),you have ,ended
to end,Present perfect (simple),they have ,ended
to end,Present perfect progressive / continuous,I have been ,ending
to end,Present perfect progressive / continuous,you have been ,ending
to end,Present perfect progressive / continuous,he has been ,ending
to end,Present perfect progressive / continuous,we have been ,ending
to end,Present perfect progressive / continuous,you have been ,ending
to end,Present perfect progressive / continuous,they have been ,ending
to end,Past perfect,I had ,ended
to end,Past perfect,you had ,ended
to end,Past perfect,he had ,ended
to end,Past perfect,we had ,ended
to end,Past perfect,you had ,ended
to end,Past perfect,they had ,ended
to end,Past perfect progressive / continuous,I had been ,ending
to end,Past perfect progressive / continuous,you had been ,ending
to end,Past perfect progressive / continuous,he had been ,ending
to end,Past perfect progressive / continuous,we had been ,ending
to end,Past perfect progressive / continuous,you had been ,ending
to end,Past perfect progressive / continuous,they had been ,ending
to end,Future,I will ,end
to end,Future,you will ,end
to end,Future,he will ,end
to end,Future,we will ,end
to end,Future,you will ,end
to end,Future,they will ,end
to end,Future progressive / continuous,I will be ,ending
to end,Future progressive / continuous,you will be ,ending
to end,Future progressive / continuous,he will be ,ending
to end,Future progressive / continuous,we will be ,ending
to end,Future progressive / continuous,you will be ,ending
to end,Future progressive / continuous,they will be ,ending
to end,Future perfect,I will have ,ended
to end,Future perfect,you will have ,ended
to end,Future perfect,he will have ,ended
to end,Future perfect,we will have ,ended
to end,Future perfect,you will have ,ended
to end,Future perfect,they will have ,ended
to end,Future perfect continuous,I will have been ,ending
to end,Future perfect continuous,you will have been ,ending
to end,Future perfect continuous,he will have been ,ending
to end,Future perfect continuous,we will have been ,ending
to end,Future perfect continuous,you will have been ,ending
to end,Future perfect continuous,they will have been ,ending
to sit,Present (simple),I ,sit
to sit,Present (simple),you ,sit
to sit,Present (simple),he ,sits
to sit,Present (simple),we ,sit
to sit,Present (simple),you ,sit
to sit,Present (simple),they ,sit
to sit,Present progressive / continuous,I am ,sitting
to sit,Present progressive / continuous,you are ,sitting
to sit,Present progressive / continuous,he is ,sitting
to sit,Present progressive / continuous,we are ,sitting
to sit,Present progressive / continuous,you are ,sitting
to sit,Present progressive / continuous,they are ,sitting
to sit,Past (simple),I ,sat
to sit,Past (simple),you ,sat
to sit,Past (simple),he ,sat
to sit,Past (simple),we ,sat
to sit,Past (simple),you ,sat
to sit,Past (simple),they ,sat
to sit,Past progressive / continuous,I was ,sitting
to sit,Past progressive / continuous,you were ,sitting
to sit,Past progressive / continuous,he was ,sitting
to sit,Past progressive / continuous,we were ,sitting
to sit,Past progressive / continuous,you were ,sitting
to sit,Past progressive / continuous,they were ,sitting
to sit,Present perfect (simple),I have ,sat
to sit,Present perfect (simple),you have ,sat
to sit,Present perfect (simple),he has ,sat
to sit,Present perfect (simple),we have ,sat
to sit,Present perfect (simple),you have ,sat
to sit,Present perfect (simple),they have ,sat
to sit,Present perfect progressive / continuous,I have been ,sitting
to sit,Present perfect progressive / continuous,you have been ,sitting
to sit,Present perfect progressive / continuous,he has been ,sitting
to sit,Present perfect progressive / continuous,we have been ,sitting
to sit,Present perfect progressive / continuous,you have been ,sitting
to sit,Present perfect progressive / continuous,they have been ,sitting
to sit,Past perfect,I had ,sat
to sit,Past perfect,you had ,sat
to sit,Past perfect,he had ,sat
to sit,Past perfect,we had ,sat
to sit,Past perfect,you had ,sat
to sit,Past perfect,they had ,sat
to sit,Past perfect progressive / continuous,I had been ,sitting
to sit,Past perfect progressive / continuous,you had been ,sitting
to sit,Past perfect progressive / continuous,he had been ,sitting
to sit,Past perfect progressive / continuous,we had been ,sitting
to sit,Past perfect progressive / continuous,you had been ,sitting
to sit,Past perfect progressive / continuous,they had been ,sitting
to sit,Future,I will ,sit
to sit,Future,you will ,sit
to sit,Future,he will ,sit
to sit,Future,we will ,sit
to sit,Future,you will ,sit
to sit,Future,they will ,sit
to sit,Future progressive / continuous,I will be ,sitting
to sit,Future progressive / continuous,you will be ,sitting
to sit,Future progressive / continuous,he will be ,sitting
to sit,Future progressive / continuous,we will be ,sitting
to sit,Future progressive / continuous,you will be ,sitting
to sit,Future progressive / continuous,they will be ,sitting
to sit,Future perfect,I will have ,sat
to sit,Future perfect,you will have ,sat
to sit,Future perfect,he will have ,sat
to sit,Future perfect,we will have ,sat
to sit,Future perfect,you will have ,sat
to sit,Future perfect,they will have ,sat
to sit,Future perfect continuous,I will have been ,sitting
to sit,Future perfect continuous,you will have been ,sitting
to sit,Future perfect continuous,he will have been ,sitting
to sit,Future perfect continuous,we will have been ,sitting
to sit,Future perfect continuous,you will have been ,sitting
to sit,Future perfect continuous,they will have been ,sitting
to stand,Present (simple),I ,stand
to stand,Present (simple),you ,stand
to stand,Present (simple),he ,stands
to stand,Present (simple),we ,stand
to stand,Present (simple),you ,stand
to stand,Present (simple),they ,stand
to stand,Present progressive / continuous,I am ,standing
to stand,Present progressive / continuous,you are ,standing
to stand,Present progressive / continuous,he is ,standing
to stand,Present progressive / continuous,we are ,standing
to stand,Present progressive / continuous,you are ,standing
to stand,Present progressive / continuous,they are ,standing
to stand,Past (simple),I ,stood
to stand,Past (simple),you ,stood
to stand,Past (simple),he ,stood
to stand,Past (simple),we ,stood
to stand,Past (simple),you ,stood
to stand,Past (simple),they ,stood
to stand,Past progressive / continuous,I was ,standing
to stand,Past progressive / continuous,you were ,standing
to stand,Past progressive / continuous,he was ,standing
to stand,Past progressive / continuous,we were ,standing
to stand,Past progressive / continuous,you were ,standing
to stand,Past progressive / continuous,they were ,standing
to stand,Present perfect (simple),I have ,stood
to stand,Present perfect (simple),you have ,stood
to stand,Present perfect (simple),he has ,stood
to stand,Present perfect (simple),we have ,stood
to stand,Present perfect (simple),you have ,stood
to stand,Present perfect (simple),they have ,stood
to stand,Present perfect progressive / continuous,I have been ,standing
to stand,Present perfect progressive / continuous,you have been ,standing
to stand,Present perfect progressive / continuous,he has been ,standing
to stand,Present perfect progressive / continuous,we have been ,standing
to stand,Present perfect progressive / continuous,you have been ,standing
to stand,Present perfect progressive / continuous,they have been ,standing
to stand,Past perfect,I had ,stood
to stand,Past perfect,you had ,stood
to stand,Past perfect,he had ,stood
to stand,Past perfect,we had ,stood
to stand,Past perfect,you had ,stood
to stand,Past perfect,they had ,stood
to stand,Past perfect progressive / continuous,I had been ,standing
to stand,Past perfect progressive / continuous,you had been ,standing
to stand,Past perfect progressive / continuous,he had been ,standing
to stand,Past perfect progressive / continuous,we had been ,standing
to stand,Past perfect progressive / continuous,you had been ,standing
to stand,Past perfect progressive / continuous,they had been ,standing
to stand,Future,I will ,stand
to stand,Future,you will ,stand
